Hugo_Symbol,n_mutations,n_patients,n_high_impact,hotspot_count,high_impact_ratio,patient_frequency
C16orf96,2,2,1.0,0.0,0.5,0.004830917874396135
GJA3,2,2,1.0,0.0,0.5,0.004830917874396135
GHSR,2,2,0.0,0.0,0.0,0.004830917874396135
GIMAP1,2,2,0.0,0.0,0.0,0.004830917874396135
ALOX12,2,2,0.0,0.0,0.0,0.004830917874396135
ALOXE3,2,2,1.0,0.0,0.5,0.004830917874396135
NR1H2,2,2,1.0,0.0,0.5,0.004830917874396135
NR1H4,2,2,1.0,0.0,0.5,0.004830917874396135
GKAP1,2,2,0.0,0.0,0.0,0.004830917874396135
GLB1L,2,2,2.0,0.0,1.0,0.004830917874396135
GLCE,2,2,0.0,0.0,0.0,0.004830917874396135
TEX9,2,2,0.0,0.0,0.0,0.004830917874396135
TFAP2C,2,2,0.0,0.0,0.0,0.004830917874396135
C17orf49,2,2,0.0,0.0,0.0,0.004830917874396135
TEX101,2,2,0.0,0.0,0.0,0.004830917874396135
GLIPR1L2,2,2,0.0,0.0,0.0,0.004830917874396135
GLO1,2,2,0.0,0.0,0.0,0.004830917874396135
TFIP11,2,2,0.0,0.0,0.0,0.004830917874396135
TGFB1,2,2,0.0,0.0,0.0,0.004830917874396135
GET4,2,2,0.0,0.0,0.0,0.004830917874396135
GFAP,2,2,0.0,0.0,0.0,0.004830917874396135
SCNN1B,2,2,0.0,0.0,0.0,0.004830917874396135
SCP2D1,2,2,0.0,0.0,0.0,0.004830917874396135
SCRN2,2,2,0.0,0.0,0.0,0.004830917874396135
ALKBH5,2,2,0.0,0.0,0.0,0.004830917874396135
GIMAP2,2,2,0.0,0.0,0.0,0.004830917874396135
GIMAP4,2,2,0.0,0.0,0.0,0.004830917874396135
GGA2,2,2,1.0,0.0,0.5,0.004830917874396135
GGH,2,2,0.0,0.0,0.0,0.004830917874396135
GGTLC1,2,2,0.0,0.0,0.0,0.004830917874396135
GGTLC2,2,2,0.0,0.0,0.0,0.004830917874396135
GIPR,2,2,2.0,0.0,1.0,0.004830917874396135
GIT1,2,2,0.0,0.0,0.0,0.004830917874396135
GFI1,2,2,0.0,0.0,0.0,0.004830917874396135
GFI1B,2,2,0.0,0.0,0.0,0.004830917874396135
GFM1,2,2,1.0,0.0,0.5,0.004830917874396135
GFOD1,2,2,0.0,0.0,0.0,0.004830917874396135
GFOD2,2,2,0.0,0.0,0.0,0.004830917874396135
GFRA2,2,2,1.0,0.0,0.5,0.004830917874396135
GGA1,2,2,0.0,0.0,0.0,0.004830917874396135
GDNF,2,2,1.0,0.0,0.5,0.004830917874396135
GDPD4,2,2,0.0,0.0,0.0,0.004830917874396135
GEM,2,2,0.0,0.0,0.0,0.004830917874396135
GEMIN8,2,2,1.0,0.0,0.5,0.004830917874396135
NSFL1C,2,2,0.0,0.0,0.0,0.004830917874396135
NSUN4,2,2,1.0,0.0,0.5,0.004830917874396135
NT5C3A,2,2,1.0,0.0,0.5,0.004830917874396135
NRM,2,2,0.0,0.0,0.0,0.004830917874396135
NRN1L,2,2,1.0,0.0,0.5,0.004830917874396135
THAP7,2,2,0.0,0.0,0.0,0.004830917874396135
THBS4,2,2,0.0,0.0,0.0,0.004830917874396135
NUCB1,2,2,0.0,0.0,0.0,0.004830917874396135
NUDCD1,2,2,0.0,0.0,0.0,0.004830917874396135
NT5M,2,2,1.0,0.0,0.5,0.004830917874396135
NTAN1,2,2,1.0,0.0,0.5,0.004830917874396135
NTM,2,2,1.0,0.0,0.5,0.004830917874396135
NTN1,2,2,0.0,0.0,0.0,0.004830917874396135
SCN2B,2,2,0.0,0.0,0.0,0.004830917874396135
TGM4,2,2,0.0,0.0,0.0,0.004830917874396135
GBP5,2,2,1.0,0.0,0.5,0.004830917874396135
GBP7,2,2,0.0,0.0,0.0,0.004830917874396135
C1orf115,2,2,1.0,0.0,0.5,0.004830917874396135
ZC3H15,2,2,0.0,0.0,0.0,0.004830917874396135
ZC3H3,2,2,1.0,0.0,0.5,0.004830917874396135
TGIF2,2,2,1.0,0.0,0.5,0.004830917874396135
GART,2,2,0.0,0.0,0.0,0.004830917874396135
ZNF540,2,2,1.0,0.0,0.5,0.004830917874396135
ZNF543,2,2,0.0,0.0,0.0,0.004830917874396135
ZNF544,2,2,0.0,0.0,0.0,0.004830917874396135
ZNF547,2,2,0.0,0.0,0.0,0.004830917874396135
ALG1,2,2,0.0,0.0,0.0,0.004830917874396135
ALG3,2,2,0.0,0.0,0.0,0.004830917874396135
ALG5,2,2,1.0,0.0,0.5,0.004830917874396135
ALG6,2,2,0.0,0.0,0.0,0.004830917874396135
GCAT,2,2,1.0,0.0,0.5,0.004830917874396135
GCFC2,2,2,0.0,0.0,0.0,0.004830917874396135
GCLM,2,2,0.0,0.0,0.0,0.004830917874396135
THAP10,2,2,1.0,0.0,0.5,0.004830917874396135
THAP11,2,2,1.0,0.0,0.5,0.004830917874396135
THAP2,2,2,1.0,0.0,0.5,0.004830917874396135
THAP4,2,2,1.0,0.0,0.5,0.004830917874396135
THNSL1,2,2,0.0,0.0,0.0,0.004830917874396135
GALNT18,2,2,0.0,0.0,0.0,0.004830917874396135
GALNT7,2,2,1.0,0.0,0.5,0.004830917874396135
NUGGC,2,2,1.0,0.0,0.5,0.004830917874396135
SCARB2,2,1,0.0,0.0,0.0,0.0024154589371980675
SCARF1,2,2,0.0,0.0,0.0,0.004830917874396135
SCCPDH,2,2,1.0,0.0,0.5,0.004830917874396135
SCD5,2,2,1.0,0.0,0.5,0.004830917874396135
SCFD1,2,2,1.0,0.0,0.5,0.004830917874396135
SCFD2,2,1,0.0,0.0,0.0,0.0024154589371980675
SCGB2A2,2,2,1.0,0.0,0.5,0.004830917874396135
SCLY,2,2,1.0,0.0,0.5,0.004830917874396135
NTS,2,2,1.0,0.0,0.5,0.004830917874396135
GATM,2,2,0.0,0.0,0.0,0.004830917874396135
GBA,2,2,0.0,0.0,0.0,0.004830917874396135
GBGT1,2,2,0.0,0.0,0.0,0.004830917874396135
ZC3H11A,2,2,0.0,0.0,0.0,0.004830917874396135
C1QL3,2,2,0.0,0.0,0.0,0.004830917874396135
C1QTNF7,2,2,0.0,0.0,0.0,0.004830917874396135
C1QTNF9B,2,2,0.0,0.0,0.0,0.004830917874396135
C1RL,2,2,1.0,0.0,0.5,0.004830917874396135
GALNTL5,2,2,1.0,0.0,0.5,0.004830917874396135
SCARA3,2,2,0.0,0.0,0.0,0.004830917874396135
NUMB,2,2,1.0,0.0,0.5,0.004830917874396135
NUP160,2,2,1.0,0.0,0.5,0.004830917874396135
NUP188,2,2,1.0,0.0,0.5,0.004830917874396135
NUP37,2,2,0.0,0.0,0.0,0.004830917874396135
NUDT10,2,2,0.0,0.0,0.0,0.004830917874396135
NUDT13,2,2,1.0,0.0,0.5,0.004830917874396135
NUDT6,2,2,0.0,0.0,0.0,0.004830917874396135
GAST,2,2,0.0,0.0,0.0,0.004830917874396135
GATA2,2,2,1.0,0.0,0.5,0.004830917874396135
THY1,2,2,0.0,0.0,0.0,0.004830917874396135
TIE1,2,2,0.0,0.0,0.0,0.004830917874396135
ZNF561,2,2,1.0,0.0,0.5,0.004830917874396135
ZNF563,2,2,0.0,0.0,0.0,0.004830917874396135
ZNF565,2,2,1.0,0.0,0.5,0.004830917874396135
ZNF572,2,2,0.0,0.0,0.0,0.004830917874396135
ALDH1A3,2,2,1.0,0.0,0.5,0.004830917874396135
GANAB,2,2,0.0,0.0,0.0,0.004830917874396135
GAL,2,2,0.0,0.0,0.0,0.004830917874396135
GALK2,2,2,0.0,0.0,0.0,0.004830917874396135
GALM,2,2,0.0,0.0,0.0,0.004830917874396135
GABRE,2,2,0.0,0.0,0.0,0.004830917874396135
ZBTB49,2,2,0.0,0.0,0.0,0.004830917874396135
ZBTB5,2,2,0.0,0.0,0.0,0.004830917874396135
ZBTB7B,2,2,0.0,0.0,0.0,0.004830917874396135
ZC3H10,2,2,1.0,0.0,0.5,0.004830917874396135
G6PC2,2,2,1.0,0.0,0.5,0.004830917874396135
GAB1,2,2,0.0,0.0,0.0,0.004830917874396135
GAB3,2,2,1.0,0.0,0.5,0.004830917874396135
FUZ,2,2,0.0,0.0,0.0,0.004830917874396135
FXYD4,2,2,0.0,0.0,0.0,0.004830917874396135
FYN,2,2,1.0,0.0,0.5,0.004830917874396135
C22orf42,2,2,0.0,0.0,0.0,0.004830917874396135
SARS2,2,2,0.0,0.0,0.0,0.004830917874396135
SAV1,2,2,1.0,0.0,0.5,0.004830917874396135
SBK2,2,2,0.0,0.0,0.0,0.004830917874396135
NUTM2F,2,2,0.0,0.0,0.0,0.004830917874396135
FZD3,2,2,0.0,0.0,0.0,0.004830917874396135
FZD4,2,2,1.0,0.0,0.5,0.004830917874396135
GABRR2,2,2,0.0,0.0,0.0,0.004830917874396135
GAK,2,2,1.0,0.0,0.5,0.004830917874396135
THSD4,2,2,0.0,0.0,0.0,0.004830917874396135
FUT8,2,2,1.0,0.0,0.5,0.004830917874396135
TIMM44,2,2,1.0,0.0,0.5,0.004830917874396135
TIMMDC1,2,2,0.0,0.0,0.0,0.004830917874396135
OCIAD2,2,2,1.0,0.0,0.5,0.004830917874396135
ODAM,2,2,0.0,0.0,0.0,0.004830917874396135
NXN,2,2,1.0,0.0,0.5,0.004830917874396135
NXNL1,2,2,0.0,0.0,0.0,0.004830917874396135
NXPE4,2,2,0.0,0.0,0.0,0.004830917874396135
OAS1,2,2,1.0,0.0,0.5,0.004830917874396135
C1orf116,2,2,0.0,0.0,0.0,0.004830917874396135
C1orf131,2,2,2.0,0.0,1.0,0.004830917874396135
C1orf158,2,2,0.0,0.0,0.0,0.004830917874396135
C1orf174,2,2,0.0,0.0,0.0,0.004830917874396135
C1orf226,2,2,0.0,0.0,0.0,0.004830917874396135
FUCA2,2,2,0.0,0.0,0.0,0.004830917874396135
G3BP2,2,2,0.0,0.0,0.0,0.004830917874396135
TIMP3,2,2,1.0,0.0,0.5,0.004830917874396135
FSD2,2,2,0.0,0.0,0.0,0.004830917874396135
FSHB,2,2,0.0,0.0,0.0,0.004830917874396135
FST,2,2,0.0,0.0,0.0,0.004830917874396135
SARAF,2,2,0.0,0.0,0.0,0.004830917874396135
SARM1,2,2,0.0,0.0,0.0,0.004830917874396135
ODF2L,2,2,0.0,0.0,0.0,0.004830917874396135
ODF4,2,2,1.0,0.0,0.5,0.004830917874396135
ODR4,2,2,1.0,0.0,0.5,0.004830917874396135
OGFOD3,2,2,1.0,0.0,0.5,0.004830917874396135
OAS3,2,2,0.0,0.0,0.0,0.004830917874396135
OASL,2,1,0.0,0.0,0.0,0.0024154589371980675
OAZ3,2,2,0.0,0.0,0.0,0.004830917874396135
FUOM,2,2,0.0,0.0,0.0,0.004830917874396135
FUT5,2,2,0.0,0.0,0.0,0.004830917874396135
FUT6,2,2,0.0,0.0,0.0,0.004830917874396135
FOXP3,2,2,0.0,0.0,0.0,0.004830917874396135
AL136295.1,2,2,0.0,0.0,0.0,0.004830917874396135
AL136982.4,2,2,0.0,0.0,0.0,0.004830917874396135
ALAS2,2,2,0.0,0.0,0.0,0.004830917874396135
ZNF576,2,2,0.0,0.0,0.0,0.004830917874396135
ZNF581,2,2,0.0,0.0,0.0,0.004830917874396135
ZNF584,2,2,0.0,0.0,0.0,0.004830917874396135
SAR1A,2,2,0.0,0.0,0.0,0.004830917874396135
FRRS1,2,2,1.0,0.0,0.5,0.004830917874396135
FPR2,2,2,0.0,0.0,0.0,0.004830917874396135
FPR3,2,2,0.0,0.0,0.0,0.004830917874396135
FRA10AC1,2,2,2.0,0.0,1.0,0.004830917874396135
FRG2B,2,2,0.0,0.0,0.0,0.004830917874396135
ZBTB21,2,2,1.0,0.0,0.5,0.004830917874396135
ZBTB25,2,2,0.0,0.0,0.0,0.004830917874396135
TIMP1,2,2,0.0,0.0,0.0,0.004830917874396135
TIRAP,2,2,1.0,0.0,0.5,0.004830917874396135
TJP3,2,2,1.0,0.0,0.5,0.004830917874396135
TK2,2,2,1.0,0.0,0.5,0.004830917874396135
TKT,2,2,0.0,0.0,0.0,0.004830917874396135
OPA3,2,2,0.0,0.0,0.0,0.004830917874396135
OGFRL1,2,2,0.0,0.0,0.0,0.004830917874396135
OGG1,2,2,0.0,0.0,0.0,0.004830917874396135
OLFM1,2,2,0.0,0.0,0.0,0.004830917874396135
SAMD7,2,2,1.0,0.0,0.5,0.004830917874396135
ALDH3A1,2,2,0.0,0.0,0.0,0.004830917874396135
AL109984.1,2,2,0.0,0.0,0.0,0.004830917874396135
C2,2,2,0.0,0.0,0.0,0.004830917874396135
C20orf141,2,2,1.0,0.0,0.5,0.004830917874396135
C20orf204,2,2,0.0,0.0,0.0,0.004830917874396135
C20orf27,2,2,0.0,0.0,0.0,0.004830917874396135
FOXP2,2,2,0.0,0.0,0.0,0.004830917874396135
FOXL2NB,2,2,0.0,0.0,0.0,0.004830917874396135
FOLR3,2,1,0.0,0.0,0.0,0.0024154589371980675
FOXA2,2,2,0.0,0.0,0.0,0.004830917874396135
FOXB2,2,2,0.0,0.0,0.0,0.004830917874396135
OR10A5,2,2,0.0,0.0,0.0,0.004830917874396135
OR10A6,2,2,1.0,0.0,0.5,0.004830917874396135
OR10A7,2,2,0.0,0.0,0.0,0.004830917874396135
SAG,2,2,1.0,0.0,0.5,0.004830917874396135
SAMD11,2,2,1.0,0.0,0.5,0.004830917874396135
SAMD3,2,2,0.0,0.0,0.0,0.004830917874396135
SAMD4B,2,2,0.0,0.0,0.0,0.004830917874396135
FOXR1,2,2,0.0,0.0,0.0,0.004830917874396135
FOXRED1,2,2,0.0,0.0,0.0,0.004830917874396135
FPGT,2,2,0.0,0.0,0.0,0.004830917874396135
TINF2,2,2,0.0,0.0,0.0,0.004830917874396135
TIPARP,2,2,0.0,0.0,0.0,0.004830917874396135
FOXD4L4,2,2,0.0,0.0,0.0,0.004830917874396135
TLCD3B,2,2,1.0,0.0,0.5,0.004830917874396135
TLCD4,2,2,1.0,0.0,0.5,0.004830917874396135
FNDC8,2,2,0.0,0.0,0.0,0.004830917874396135
SAAL1,2,2,1.0,0.0,0.5,0.004830917874396135
OR10G3,2,2,0.0,0.0,0.0,0.004830917874396135
OR10G4,2,2,0.0,0.0,0.0,0.004830917874396135
OR10J3,2,2,0.0,0.0,0.0,0.004830917874396135
OR10J5,2,2,0.0,0.0,0.0,0.004830917874396135
OPRK1,2,2,0.0,0.0,0.0,0.004830917874396135
OR10A2,2,2,0.0,0.0,0.0,0.004830917874396135
TLCD3A,2,2,1.0,0.0,0.5,0.004830917874396135
FOXE3,2,2,1.0,0.0,0.5,0.004830917874396135
FOXH1,2,2,0.0,0.0,0.0,0.004830917874396135
FOXJ1,2,2,1.0,0.0,0.5,0.004830917874396135
FOXL2,2,2,0.0,0.0,0.0,0.004830917874396135
C3orf35,2,2,0.0,0.0,0.0,0.004830917874396135
OR10T2,2,2,0.0,0.0,0.0,0.004830917874396135
OR11G2,2,2,1.0,0.0,0.5,0.004830917874396135
OR12D2,2,2,0.0,0.0,0.0,0.004830917874396135
S100A7A,2,2,1.0,0.0,0.5,0.004830917874396135
C2orf80,2,2,1.0,0.0,0.5,0.004830917874396135
C2orf88,2,2,0.0,0.0,0.0,0.004830917874396135
FLOT2,2,2,0.0,0.0,0.0,0.004830917874396135
FLT3LG,2,2,0.0,0.0,0.0,0.004830917874396135
TLR5,2,2,0.0,0.0,0.0,0.004830917874396135
FMNL3,2,2,1.0,0.0,0.5,0.004830917874396135
FN3KRP,2,2,0.0,0.0,0.0,0.004830917874396135
C4B,2,2,0.0,0.0,0.0,0.004830917874396135
C4BPA,2,2,0.0,0.0,0.0,0.004830917874396135
C2orf15,2,2,0.0,0.0,0.0,0.004830917874396135
FOXC2,2,2,0.0,0.0,0.0,0.004830917874396135
TM4SF5,2,2,0.0,0.0,0.0,0.004830917874396135
FLAD1,2,2,0.0,0.0,0.0,0.004830917874396135
FIGNL1,2,2,1.0,0.0,0.5,0.004830917874396135
FIGNL2,2,2,2.0,0.0,1.0,0.004830917874396135
OR1L8,2,2,0.0,0.0,0.0,0.004830917874396135
OR13C3,2,2,0.0,0.0,0.0,0.004830917874396135
OR13C5,2,2,0.0,0.0,0.0,0.004830917874396135
OR13C8,2,2,0.0,0.0,0.0,0.004830917874396135
OR13C9,2,2,0.0,0.0,0.0,0.004830917874396135
OR13G1,2,2,0.0,0.0,0.0,0.004830917874396135
OR14C36,2,2,0.0,0.0,0.0,0.004830917874396135
OR14I1,2,2,0.0,0.0,0.0,0.004830917874396135
OR10Q1,2,2,0.0,0.0,0.0,0.004830917874396135
ZBTB12,2,2,0.0,0.0,0.0,0.004830917874396135
ZBTB17,2,2,0.0,0.0,0.0,0.004830917874396135
C3orf33,2,2,1.0,0.0,0.5,0.004830917874396135
TM7SF3,2,2,0.0,0.0,0.0,0.004830917874396135
TM9SF3,2,2,0.0,0.0,0.0,0.004830917874396135
TM9SF4,2,2,0.0,0.0,0.0,0.004830917874396135
TMA16,2,2,0.0,0.0,0.0,0.004830917874396135
TMC5,2,2,0.0,0.0,0.0,0.004830917874396135
ZNF587,2,2,0.0,0.0,0.0,0.004830917874396135
ZNF589,2,1,0.0,0.0,0.0,0.0024154589371980675
AKR1C3,2,2,0.0,0.0,0.0,0.004830917874396135
AKR1D1,2,2,0.0,0.0,0.0,0.004830917874396135
AKR1E2,2,2,1.0,0.0,0.5,0.004830917874396135
AKR7A2,2,2,0.0,0.0,0.0,0.004830917874396135
AKR7A3,2,2,0.0,0.0,0.0,0.004830917874396135
AKT2,2,2,0.0,0.0,0.0,0.004830917874396135
AKT3,2,2,1.0,0.0,0.5,0.004830917874396135
OR1K1,2,2,0.0,0.0,0.0,0.004830917874396135
TLX1NB,2,2,0.0,0.0,0.0,0.004830917874396135
FGG,2,2,1.0,0.0,0.5,0.004830917874396135
FGGY,2,2,0.0,0.0,0.0,0.004830917874396135
FHAD1,2,2,0.0,0.0,0.0,0.004830917874396135
TMC8,2,2,0.0,0.0,0.0,0.004830917874396135
TMCC3,2,2,0.0,0.0,0.0,0.004830917874396135
TMED1,2,2,1.0,0.0,0.5,0.004830917874396135
FGF12,2,2,1.0,0.0,0.5,0.004830917874396135
FGF14,2,2,0.0,0.0,0.0,0.004830917874396135
OR2AG2,2,2,0.0,0.0,0.0,0.004830917874396135
RWDD2B,2,2,0.0,0.0,0.0,0.004830917874396135
RWDD3,2,2,0.0,0.0,0.0,0.004830917874396135
RXFP2,2,2,0.0,0.0,0.0,0.004830917874396135
RYK,2,2,0.0,0.0,0.0,0.004830917874396135
OR1G1,2,2,1.0,0.0,0.5,0.004830917874396135
ZNF586,2,2,0.0,0.0,0.0,0.004830917874396135
FIZ1,2,2,0.0,0.0,0.0,0.004830917874396135
FGF8,2,2,0.0,0.0,0.0,0.004830917874396135
FES,2,2,1.0,0.0,0.5,0.004830917874396135
FETUB,2,2,1.0,0.0,0.5,0.004830917874396135
FFAR1,2,2,0.0,0.0,0.0,0.004830917874396135
FFAR3,2,2,0.0,0.0,0.0,0.004830917874396135
FFAR4,2,2,1.0,0.0,0.5,0.004830917874396135
FGB,2,2,1.0,0.0,0.5,0.004830917874396135
FGD2,2,2,0.0,0.0,0.0,0.004830917874396135
RUFY2,2,2,1.0,0.0,0.5,0.004830917874396135
RUNDC1,2,2,0.0,0.0,0.0,0.004830917874396135
RUNDC3B,2,2,0.0,0.0,0.0,0.004830917874396135
RUSF1,2,2,0.0,0.0,0.0,0.004830917874396135
RWDD2A,2,2,2.0,0.0,1.0,0.004830917874396135
OR1M1,2,2,0.0,0.0,0.0,0.004830917874396135
OR2AE1,2,2,1.0,0.0,0.5,0.004830917874396135
FGFRL1,2,2,1.0,0.0,0.5,0.004830917874396135
TMEM11,2,2,0.0,0.0,0.0,0.004830917874396135
TMEM115,2,2,0.0,0.0,0.0,0.004830917874396135
FDPS,2,2,0.0,0.0,0.0,0.004830917874396135
FDX2,2,2,1.0,0.0,0.5,0.004830917874396135
FECH,2,2,1.0,0.0,0.5,0.004830917874396135
OR2M2,2,2,0.0,0.0,0.0,0.004830917874396135
OR2S2,2,2,0.0,0.0,0.0,0.004830917874396135
OR2AT4,2,2,0.0,0.0,0.0,0.004830917874396135
OR2B3,2,2,0.0,0.0,0.0,0.004830917874396135
OR2C3,2,2,0.0,0.0,0.0,0.004830917874396135
OR2F1,2,2,0.0,0.0,0.0,0.004830917874396135
OR2F2,2,2,2.0,0.0,1.0,0.004830917874396135
OR2G3,2,2,0.0,0.0,0.0,0.004830917874396135
FGF20,2,2,0.0,0.0,0.0,0.004830917874396135
FGF21,2,2,0.0,0.0,0.0,0.004830917874396135
FGF23,2,2,1.0,0.0,0.5,0.004830917874396135
FEN1,2,2,0.0,0.0,0.0,0.004830917874396135
YWHAE,2,2,0.0,0.0,0.0,0.004830917874396135
YWHAG,2,2,0.0,0.0,0.0,0.004830917874396135
ZACN,2,2,0.0,0.0,0.0,0.004830917874396135
C5orf51,2,2,1.0,0.0,0.5,0.004830917874396135
C6,2,2,0.0,0.0,0.0,0.004830917874396135
C6orf120,2,2,1.0,0.0,0.5,0.004830917874396135
C6orf223,2,2,0.0,0.0,0.0,0.004830917874396135
C6orf47,2,2,1.0,0.0,0.5,0.004830917874396135
OR2V2,2,2,0.0,0.0,0.0,0.004830917874396135
OR2W1,2,2,0.0,0.0,0.0,0.004830917874396135
OR2W3,2,2,0.0,0.0,0.0,0.004830917874396135
OR2J2,2,2,0.0,0.0,0.0,0.004830917874396135
TMEFF1,2,2,0.0,0.0,0.0,0.004830917874396135
TMEFF2,2,2,0.0,0.0,0.0,0.004830917874396135
TMEM106C,2,2,0.0,0.0,0.0,0.004830917874396135
FBXO8,2,2,1.0,0.0,0.5,0.004830917874396135
FBXO9,2,2,0.0,0.0,0.0,0.004830917874396135
FCER2,2,2,0.0,0.0,0.0,0.004830917874396135
FCGR1A,2,2,1.0,0.0,0.5,0.004830917874396135
FBXO31,2,2,1.0,0.0,0.5,0.004830917874396135
ZNF610,2,2,0.0,0.0,0.0,0.004830917874396135
ZNF619,2,2,0.0,0.0,0.0,0.004830917874396135
OR4C12,2,2,0.0,0.0,0.0,0.004830917874396135
OR4C15,2,2,0.0,0.0,0.0,0.004830917874396135
FERD3L,2,2,0.0,0.0,0.0,0.004830917874396135
FCGR2A,2,2,0.0,0.0,0.0,0.004830917874396135
FCHSD1,2,2,0.0,0.0,0.0,0.004830917874396135
FCRL3,2,2,0.0,0.0,0.0,0.004830917874396135
FCRL4,2,2,0.0,0.0,0.0,0.004830917874396135
TMEM129,2,2,1.0,0.0,0.5,0.004830917874396135
TMEM130,2,2,0.0,0.0,0.0,0.004830917874396135
FBXO46,2,2,1.0,0.0,0.5,0.004830917874396135
TMEM14C,2,2,0.0,0.0,0.0,0.004830917874396135
TMEM150B,2,2,0.0,0.0,0.0,0.004830917874396135
TMEM17,2,2,0.0,0.0,0.0,0.004830917874396135
TMEM174,2,2,0.0,0.0,0.0,0.004830917874396135
TMEM175,2,2,0.0,0.0,0.0,0.004830917874396135
TMEM176A,2,2,2.0,0.0,1.0,0.004830917874396135
OR4F17,2,2,0.0,0.0,0.0,0.004830917874396135
OR4F4,2,2,0.0,0.0,0.0,0.004830917874396135
OR4K14,2,2,0.0,0.0,0.0,0.004830917874396135
RTL8C,2,2,0.0,0.0,0.0,0.004830917874396135
RTP4,2,2,0.0,0.0,0.0,0.004830917874396135
OR3A1,2,2,0.0,0.0,0.0,0.004830917874396135
OR4A16,2,2,0.0,0.0,0.0,0.004830917874396135
TMEM140,2,2,0.0,0.0,0.0,0.004830917874396135
TMEM143,2,2,0.0,0.0,0.0,0.004830917874396135
FBXO15,2,2,0.0,0.0,0.0,0.004830917874396135
FBXO17,2,2,1.0,0.0,0.5,0.004830917874396135
TMEM176B,2,2,1.0,0.0,0.5,0.004830917874396135
TMEM177,2,2,0.0,0.0,0.0,0.004830917874396135
TMEM179,2,2,1.0,0.0,0.5,0.004830917874396135
TMEM184A,2,2,0.0,0.0,0.0,0.004830917874396135
TMEM198,2,2,1.0,0.0,0.5,0.004830917874396135
FBP1,2,2,0.0,0.0,0.0,0.004830917874396135
OR4X2,2,2,2.0,0.0,1.0,0.004830917874396135
OR51A4,2,2,1.0,0.0,0.5,0.004830917874396135
RSRP1,2,2,0.0,0.0,0.0,0.004830917874396135
RTBDN,2,2,0.0,0.0,0.0,0.004830917874396135
RTEL1,2,2,1.0,0.0,0.5,0.004830917874396135
RTF2,2,2,1.0,0.0,0.5,0.004830917874396135
RTL3,2,2,0.0,0.0,0.0,0.004830917874396135
RTL4,2,2,0.0,0.0,0.0,0.004830917874396135
FAXDC2,2,2,0.0,0.0,0.0,0.004830917874396135
FANCC,2,2,0.0,0.0,0.0,0.004830917874396135
FANCE,2,2,0.0,0.0,0.0,0.004830917874396135
OR52N5,2,2,0.0,0.0,0.0,0.004830917874396135
OR51B6,2,2,0.0,0.0,0.0,0.004830917874396135
OR51F1,2,2,0.0,0.0,0.0,0.004830917874396135
OR4P4,2,2,0.0,0.0,0.0,0.004830917874396135
CA14,2,2,0.0,0.0,0.0,0.004830917874396135
C7orf50,2,2,1.0,0.0,0.5,0.004830917874396135
C8orf31,2,2,1.0,0.0,0.5,0.004830917874396135
C8orf58,2,2,0.0,0.0,0.0,0.004830917874396135
C8orf86,2,2,0.0,0.0,0.0,0.004830917874396135
YTHDF2,2,2,0.0,0.0,0.0,0.004830917874396135
YTHDF3,2,2,0.0,0.0,0.0,0.004830917874396135
TMEM200C,2,2,0.0,0.0,0.0,0.004830917874396135
TMEM208,2,2,1.0,0.0,0.5,0.004830917874396135
FAM83D,2,2,1.0,0.0,0.5,0.004830917874396135
FAM83E,2,1,0.0,0.0,0.0,0.0024154589371980675
FAM83G,2,2,1.0,0.0,0.5,0.004830917874396135
RSAD2,2,2,1.0,0.0,0.5,0.004830917874396135
RSBN1,2,2,0.0,0.0,0.0,0.004830917874396135
RSPH6A,2,2,0.0,0.0,0.0,0.004830917874396135
RSPO2,2,2,1.0,0.0,0.5,0.004830917874396135
OR52B6,2,2,1.0,0.0,0.5,0.004830917874396135
OR52E2,2,2,0.0,0.0,0.0,0.004830917874396135
OR52L1,2,2,1.0,0.0,0.5,0.004830917874396135
OR52N1,2,2,0.0,0.0,0.0,0.004830917874396135
TMEM209,2,2,2.0,0.0,1.0,0.004830917874396135
TMEM211,2,1,0.0,0.0,0.0,0.0024154589371980675
FASTKD3,2,2,0.0,0.0,0.0,0.004830917874396135
FAU,2,2,1.0,0.0,0.5,0.004830917874396135
FAXC,2,1,1.0,0.0,0.5,0.0024154589371980675
FAM71D,2,2,1.0,0.0,0.5,0.004830917874396135
FAM74A3,2,2,0.0,0.0,0.0,0.004830917874396135
FAM78A,2,2,1.0,0.0,0.5,0.004830917874396135
OR5K2,2,2,0.0,0.0,0.0,0.004830917874396135
RRP8,2,2,1.0,0.0,0.5,0.004830917874396135
RRP9,2,2,0.0,0.0,0.0,0.004830917874396135
OR56A3,2,2,0.0,0.0,0.0,0.004830917874396135
OR56B1,2,2,0.0,0.0,0.0,0.004830917874396135
FANCI,2,2,0.0,0.0,0.0,0.004830917874396135
FAR1,2,2,0.0,0.0,0.0,0.004830917874396135
FARS2,2,2,0.0,0.0,0.0,0.004830917874396135
FARSA,2,2,1.0,0.0,0.5,0.004830917874396135
TMEM225,2,2,1.0,0.0,0.5,0.004830917874396135
TMEM237,2,2,0.0,0.0,0.0,0.004830917874396135
TMEM254,2,2,0.0,0.0,0.0,0.004830917874396135
FAM83C,2,2,1.0,0.0,0.5,0.004830917874396135
C9orf72,2,2,0.0,0.0,0.0,0.004830917874396135
OR5H6,2,2,0.0,0.0,0.0,0.004830917874396135
